"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"14.12.2024 02:45 - 14.12.2024 03:00","43389","44765"
"14.12.2024 03:00 - 14.12.2024 03:15","42856","44441"
"14.12.2024 03:15 - 14.12.2024 03:30","43057","44377"
"14.12.2024 03:30 - 14.12.2024 03:45","42840","44311"
"14.12.2024 03:45 - 14.12.2024 04:00","42960","44318"
"14.12.2024 04:00 - 14.12.2024 04:15","43465","44506"
"14.12.2024 04:15 - 14.12.2024 04:30","43481","44688"
"14.12.2024 04:30 - 14.12.2024 04:45","43483","44610"
"14.12.2024 04:45 - 14.12.2024 05:00","43967","44721"
"14.12.2024 05:00 - 14.12.2024 05:15","44315","44888"
"14.12.2024 05:15 - 14.12.2024 05:30","44464","44982"
"14.12.2024 05:30 - 14.12.2024 05:45","44850","45087"
"14.12.2024 05:45 - 14.12.2024 06:00","44969","45595"
"14.12.2024 06:00 - 14.12.2024 06:15","45300","46313"
"14.12.2024 06:15 - 14.12.2024 06:30","45405","46561"
"14.12.2024 06:30 - 14.12.2024 06:45","45677","46639"
"14.12.2024 06:45 - 14.12.2024 07:00","46110","47211"
"14.12.2024 07:00 - 14.12.2024 07:15","47022","48442"
"14.12.2024 07:15 - 14.12.2024 07:30","47775","48709"
"14.12.2024 07:30 - 14.12.2024 07:45","48527","49396"
"14.12.2024 07:45 - 14.12.2024 08:00","48997","50445"
"14.12.2024 08:00 - 14.12.2024 08:15","50071","51754"
"14.12.2024 08:15 - 14.12.2024 08:30","51019","52506"
"14.12.2024 08:30 - 14.12.2024 08:45","51962","53316"
"14.12.2024 08:45 - 14.12.2024 09:00","52620","54424"
"14.12.2024 09:00 - 14.12.2024 09:15","53522","55171"
"14.12.2024 09:15 - 14.12.2024 09:30","54291","55444"
"14.12.2024 09:30 - 14.12.2024 09:45","54967","55843"
"14.12.2024 09:45 - 14.12.2024 10:00","55457","56598"
"14.12.2024 10:00 - 14.12.2024 10:15","55724","57338"
"14.12.2024 10:15 - 14.12.2024 10:30","56075","57679"
"14.12.2024 10:30 - 14.12.2024 10:45","56416","58089"
"14.12.2024 10:45 - 14.12.2024 11:00","56493","58320"
"14.12.2024 11:00 - 14.12.2024 11:15","56731","58469"
"14.12.2024 11:15 - 14.12.2024 11:30","57111","59083"
"14.12.2024 11:30 - 14.12.2024 11:45","57264","59410"
"14.12.2024 11:45 - 14.12.2024 12:00","57305","59453"
"14.12.2024 12:00 - 14.12.2024 12:15","57134","59946"
"14.12.2024 12:15 - 14.12.2024 12:30","56841","59767"
"14.12.2024 12:30 - 14.12.2024 12:45","56742","59658"
"14.12.2024 12:45 - 14.12.2024 13:00","56306","59282"
"14.12.2024 13:00 - 14.12.2024 13:15","55991","58850"
"14.12.2024 13:15 - 14.12.2024 13:30","55433","58357"
"14.12.2024 13:30 - 14.12.2024 13:45","55214","57982"
"14.12.2024 13:45 - 14.12.2024 14:00","54711","57778"
"14.12.2024 14:00 - 14.12.2024 14:15","54919","57521"
"14.12.2024 14:15 - 14.12.2024 14:30","54411","57254"
"14.12.2024 14:30 - 14.12.2024 14:45","54178","57363"
"14.12.2024 14:45 - 14.12.2024 15:00","54095","57411"
"14.12.2024 15:00 - 14.12.2024 15:15","54139","57929"
"14.12.2024 15:15 - 14.12.2024 15:30","53913","57987"
"14.12.2024 15:30 - 14.12.2024 15:45","53638","58061"
"14.12.2024 15:45 - 14.12.2024 16:00","53686","58220"
"14.12.2024 16:00 - 14.12.2024 16:15","54090","58784"
"14.12.2024 16:15 - 14.12.2024 16:30","54107","58585"
"14.12.2024 16:30 - 14.12.2024 16:45","54674","58978"
"14.12.2024 16:45 - 14.12.2024 17:00","55327","59079"
"14.12.2024 17:00 - 14.12.2024 17:15","55754","59501"
"14.12.2024 17:15 - 14.12.2024 17:30","56006","59444"
"14.12.2024 17:30 - 14.12.2024 17:45","56387","59509"
"14.12.2024 17:45 - 14.12.2024 18:00","56551","59779"
"14.12.2024 18:00 - 14.12.2024 18:15","56771","59698"
"14.12.2024 18:15 - 14.12.2024 18:30","56402","59345"
"14.12.2024 18:30 - 14.12.2024 18:45","56217","59451"
"14.12.2024 18:45 - 14.12.2024 19:00","56036","59064"
"14.12.2024 19:00 - 14.12.2024 19:15","55984","58331"
"14.12.2024 19:15 - 14.12.2024 19:30","55447","57905"
"14.12.2024 19:30 - 14.12.2024 19:45","55000","57278"
"14.12.2024 19:45 - 14.12.2024 20:00","54345","57165"
"14.12.2024 20:00 - 14.12.2024 20:15","53375","56299"
"14.12.2024 20:15 - 14.12.2024 20:30","52595","55832"
"14.12.2024 20:30 - 14.12.2024 20:45","51519","55165"
"14.12.2024 20:45 - 14.12.2024 21:00","50864","54725"
"14.12.2024 21:00 - 14.12.2024 21:15","50292","54204"
"14.12.2024 21:15 - 14.12.2024 21:30","49785","53480"
"14.12.2024 21:30 - 14.12.2024 21:45","49262","53085"
"14.12.2024 21:45 - 14.12.2024 22:00","49158","52974"
"14.12.2024 22:00 - 14.12.2024 22:15","48831","52677"
"14.12.2024 22:15 - 14.12.2024 22:30","48515","51988"
"14.12.2024 22:30 - 14.12.2024 22:45","48106","51058"
"14.12.2024 22:45 - 14.12.2024 23:00","47592","50738"
"14.12.2024 23:00 - 14.12.2024 23:15","46721","50470"
"14.12.2024 23:15 - 14.12.2024 23:30","46248","49641"
"14.12.2024 23:30 - 14.12.2024 23:45","45690","48979"
"14.12.2024 23:45 - 15.12.2024 00:00","45077","48186"
"15.12.2024 00:00 - 15.12.2024 00:15","43644","47363"
"15.12.2024 00:15 - 15.12.2024 00:30","42942","46726"
"15.12.2024 00:30 - 15.12.2024 00:45","42558","46492"
"15.12.2024 00:45 - 15.12.2024 01:00","41955","46224"
"15.12.2024 01:00 - 15.12.2024 01:15","41364","45715"
"15.12.2024 01:15 - 15.12.2024 01:30","40930","45424"
"15.12.2024 01:30 - 15.12.2024 01:45","40455","45206"
"15.12.2024 01:45 - 15.12.2024 02:00","40108","44618"
"15.12.2024 02:00 - 15.12.2024 02:15","39726","44678"
"15.12.2024 02:15 - 15.12.2024 02:30","39353","44388"
"15.12.2024 02:30 - 15.12.2024 02:45","39232","44156"
"15.12.2024 02:45 - 15.12.2024 03:00","39176","43643"
"15.12.2024 03:00 - 15.12.2024 03:15","38931","43322"
"15.12.2024 03:15 - 15.12.2024 03:30","38799","43034"
"15.12.2024 03:30 - 15.12.2024 03:45","38648","43083"
"15.12.2024 03:45 - 15.12.2024 04:00","38830","42878"
"15.12.2024 04:00 - 15.12.2024 04:15","38986","42984"
"15.12.2024 04:15 - 15.12.2024 04:30","39201","42959"
"15.12.2024 04:30 - 15.12.2024 04:45","39423","42915"
"15.12.2024 04:45 - 15.12.2024 05:00","39572","42722"
"15.12.2024 05:00 - 15.12.2024 05:15","40057","42865"
"15.12.2024 05:15 - 15.12.2024 05:30","40078","43125"
"15.12.2024 05:30 - 15.12.2024 05:45","39468","43002"
"15.12.2024 05:45 - 15.12.2024 06:00","39515","42767"
"15.12.2024 06:00 - 15.12.2024 06:15","39437","42758"
"15.12.2024 06:15 - 15.12.2024 06:30","39379","43259"
"15.12.2024 06:30 - 15.12.2024 06:45","39570","43509"
"15.12.2024 06:45 - 15.12.2024 07:00","39851","43968"
"15.12.2024 07:00 - 15.12.2024 07:15","40548","45033"
"15.12.2024 07:15 - 15.12.2024 07:30","40918","45379"
"15.12.2024 07:30 - 15.12.2024 07:45","41719","46227"
"15.12.2024 07:45 - 15.12.2024 08:00","42290","46463"
"15.12.2024 08:00 - 15.12.2024 08:15","43257","47518"
"15.12.2024 08:15 - 15.12.2024 08:30","44301","47937"
"15.12.2024 08:30 - 15.12.2024 08:45","45545","48906"
"15.12.2024 08:45 - 15.12.2024 09:00","46358","49845"
"15.12.2024 09:00 - 15.12.2024 09:15","47367","51028"
"15.12.2024 09:15 - 15.12.2024 09:30","48426","52040"
"15.12.2024 09:30 - 15.12.2024 09:45","49231","53019"
"15.12.2024 09:45 - 15.12.2024 10:00","49735","53331"
"15.12.2024 10:00 - 15.12.2024 10:15","50182","54202"
"15.12.2024 10:15 - 15.12.2024 10:30","50575","54719"
"15.12.2024 10:30 - 15.12.2024 10:45","51080","55185"
"15.12.2024 10:45 - 15.12.2024 11:00","51165","55666"
"15.12.2024 11:00 - 15.12.2024 11:15","51519","56516"
"15.12.2024 11:15 - 15.12.2024 11:30","51859","57483"
"15.12.2024 11:30 - 15.12.2024 11:45","52320","58279"
"15.12.2024 11:45 - 15.12.2024 12:00","52418","58391"
"15.12.2024 12:00 - 15.12.2024 12:15","52317","58196"
"15.12.2024 12:15 - 15.12.2024 12:30","52150","58162"
"15.12.2024 12:30 - 15.12.2024 12:45","51430","58303"
"15.12.2024 12:45 - 15.12.2024 13:00","51192","58502"
"15.12.2024 13:00 - 15.12.2024 13:15","50970","58576"
"15.12.2024 13:15 - 15.12.2024 13:30","50822","58128"
"15.12.2024 13:30 - 15.12.2024 13:45","50624","57588"
"15.12.2024 13:45 - 15.12.2024 14:00","50361","57782"
"15.12.2024 14:00 - 15.12.2024 14:15","50500","57328"
"15.12.2024 14:15 - 15.12.2024 14:30","49919","56740"
"15.12.2024 14:30 - 15.12.2024 14:45","49907","56830"
"15.12.2024 14:45 - 15.12.2024 15:00","49527","57032"
"15.12.2024 15:00 - 15.12.2024 15:15","49700","57286"
"15.12.2024 15:15 - 15.12.2024 15:30","49548","57346"
"15.12.2024 15:30 - 15.12.2024 15:45","49398","57526"
"15.12.2024 15:45 - 15.12.2024 16:00","49154","58027"
"15.12.2024 16:00 - 15.12.2024 16:15","49697","58429"
"15.12.2024 16:15 - 15.12.2024 16:30","49838","59119"
"15.12.2024 16:30 - 15.12.2024 16:45","50384","60201"
"15.12.2024 16:45 - 15.12.2024 17:00","51029","60743"
"15.12.2024 17:00 - 15.12.2024 17:15","52008","61894"
"15.12.2024 17:15 - 15.12.2024 17:30","52582","61879"
"15.12.2024 17:30 - 15.12.2024 17:45","52881","62056"
"15.12.2024 17:45 - 15.12.2024 18:00","53273","62600"
"15.12.2024 18:00 - 15.12.2024 18:15","54016","62648"
"15.12.2024 18:15 - 15.12.2024 18:30","53762","62452"
"15.12.2024 18:30 - 15.12.2024 18:45","53610","62285"
"15.12.2024 18:45 - 15.12.2024 19:00","53619","62046"
"15.12.2024 19:00 - 15.12.2024 19:15","53504","61878"
"15.12.2024 19:15 - 15.12.2024 19:30","52842","61559"
"15.12.2024 19:30 - 15.12.2024 19:45","52532","61288"
"15.12.2024 19:45 - 15.12.2024 20:00","52078","60874"
"15.12.2024 20:00 - 15.12.2024 20:15","51505","60103"
"15.12.2024 20:15 - 15.12.2024 20:30","50769","59544"
"15.12.2024 20:30 - 15.12.2024 20:45","50015","58585"
"15.12.2024 20:45 - 15.12.2024 21:00","49599","58041"
"15.12.2024 21:00 - 15.12.2024 21:15","49042","57537"
"15.12.2024 21:15 - 15.12.2024 21:30","48750","56776"
"15.12.2024 21:30 - 15.12.2024 21:45","48598","56195"
"15.12.2024 21:45 - 15.12.2024 22:00","48542","55787"
"15.12.2024 22:00 - 15.12.2024 22:15","48431","56024"
"15.12.2024 22:15 - 15.12.2024 22:30","48250","55655"
"15.12.2024 22:30 - 15.12.2024 22:45","47714","54787"
"15.12.2024 22:45 - 15.12.2024 23:00","47171","54352"
"15.12.2024 23:00 - 15.12.2024 23:15","46505","54077"
"15.12.2024 23:15 - 15.12.2024 23:30","46023","53202"
"15.12.2024 23:30 - 15.12.2024 23:45","45318","51808"
"15.12.2024 23:45 - 16.12.2024 00:00","44702","50710"
"16.12.2024 00:00 - 16.12.2024 00:15","44190","50362"
"16.12.2024 00:15 - 16.12.2024 00:30","43817","49825"
"16.12.2024 00:30 - 16.12.2024 00:45","43400","49954"
"16.12.2024 00:45 - 16.12.2024 01:00","42764","49880"
"16.12.2024 01:00 - 16.12.2024 01:15","42282","48835"
"16.12.2024 01:15 - 16.12.2024 01:30","41943","48453"
"16.12.2024 01:30 - 16.12.2024 01:45","41763","48511"
"16.12.2024 01:45 - 16.12.2024 02:00","41470","48305"
"16.12.2024 02:00 - 16.12.2024 02:15","41279","47303"
"16.12.2024 02:15 - 16.12.2024 02:30","41070","47542"
"16.12.2024 02:30 - 16.12.2024 02:45","41058","47598"
"16.12.2024 02:45 - 16.12.2024 03:00","41026","47428"
"16.12.2024 03:00 - 16.12.2024 03:15","41318","47100"
"16.12.2024 03:15 - 16.12.2024 03:30","41442","47498"
"16.12.2024 03:30 - 16.12.2024 03:45","41530","47148"
"16.12.2024 03:45 - 16.12.2024 04:00","42155","47678"
"16.12.2024 04:00 - 16.12.2024 04:15","42892","48103"
"16.12.2024 04:15 - 16.12.2024 04:30","43888","48509"
"16.12.2024 04:30 - 16.12.2024 04:45","44564","48573"
"16.12.2024 04:45 - 16.12.2024 05:00","45283","49505"
"16.12.2024 05:00 - 16.12.2024 05:15","46735","51262"
"16.12.2024 05:15 - 16.12.2024 05:30","47541","51799"
"16.12.2024 05:30 - 16.12.2024 05:45","49521","52714"
"16.12.2024 05:45 - 16.12.2024 06:00","51063","53651"
"16.12.2024 06:00 - 16.12.2024 06:15","53477","57247"
"16.12.2024 06:15 - 16.12.2024 06:30","54873","59001"
"16.12.2024 06:30 - 16.12.2024 06:45","56297","60767"
"16.12.2024 06:45 - 16.12.2024 07:00","57751","62508"
"16.12.2024 07:00 - 16.12.2024 07:15","59041","64562"
"16.12.2024 07:15 - 16.12.2024 07:30","60098","65606"
"16.12.2024 07:30 - 16.12.2024 07:45","60971","66861"
"16.12.2024 07:45 - 16.12.2024 08:00","61742","67622"
"16.12.2024 08:00 - 16.12.2024 08:15","62737","68850"
"16.12.2024 08:15 - 16.12.2024 08:30","63458","69370"
"16.12.2024 08:30 - 16.12.2024 08:45","64174","69822"
"16.12.2024 08:45 - 16.12.2024 09:00","64293","69989"
"16.12.2024 09:00 - 16.12.2024 09:15","64593","69632"
"16.12.2024 09:15 - 16.12.2024 09:30","65299","69651"
"16.12.2024 09:30 - 16.12.2024 09:45","65703","69737"
"16.12.2024 09:45 - 16.12.2024 10:00","66223","69921"
"16.12.2024 10:00 - 16.12.2024 10:15","66065","70316"
"16.12.2024 10:15 - 16.12.2024 10:30","66317","70598"
"16.12.2024 10:30 - 16.12.2024 10:45","66629","70339"
"16.12.2024 10:45 - 16.12.2024 11:00","66700","70227"
"16.12.2024 11:00 - 16.12.2024 11:15","66795","70277"
"16.12.2024 11:15 - 16.12.2024 11:30","67293","70576"
"16.12.2024 11:30 - 16.12.2024 11:45","67602","70674"
"16.12.2024 11:45 - 16.12.2024 12:00","67441","70722"
"16.12.2024 12:00 - 16.12.2024 12:15","67383","70159"
"16.12.2024 12:15 - 16.12.2024 12:30","67253","70558"
"16.12.2024 12:30 - 16.12.2024 12:45","67053","70427"
"16.12.2024 12:45 - 16.12.2024 13:00","66949","70544"
"16.12.2024 13:00 - 16.12.2024 13:15","66924","71332"
"16.12.2024 13:15 - 16.12.2024 13:30","66699","71142"
"16.12.2024 13:30 - 16.12.2024 13:45","66272","70830"
"16.12.2024 13:45 - 16.12.2024 14:00","65835","70150"
"16.12.2024 14:00 - 16.12.2024 14:15","65454","69766"
"16.12.2024 14:15 - 16.12.2024 14:30","65886","69303"
"16.12.2024 14:30 - 16.12.2024 14:45","65949","69194"
"16.12.2024 14:45 - 16.12.2024 15:00","65556","69112"
"16.12.2024 15:00 - 16.12.2024 15:15","65462","69077"
"16.12.2024 15:15 - 16.12.2024 15:30","65194","69051"
"16.12.2024 15:30 - 16.12.2024 15:45","65265","69022"
"16.12.2024 15:45 - 16.12.2024 16:00","64974","69201"
"16.12.2024 16:00 - 16.12.2024 16:15","65218","69420"
"16.12.2024 16:15 - 16.12.2024 16:30","65172","69683"
"16.12.2024 16:30 - 16.12.2024 16:45","65027","70091"
"16.12.2024 16:45 - 16.12.2024 17:00","65106","69781"
"16.12.2024 17:00 - 16.12.2024 17:15","65816","70765"
"16.12.2024 17:15 - 16.12.2024 17:30","65956","70984"
"16.12.2024 17:30 - 16.12.2024 17:45","66363","71173"
"16.12.2024 17:45 - 16.12.2024 18:00","66388","71211"
"16.12.2024 18:00 - 16.12.2024 18:15","66271","71069"
"16.12.2024 18:15 - 16.12.2024 18:30","65802","70313"
"16.12.2024 18:30 - 16.12.2024 18:45","65656","70082"
"16.12.2024 18:45 - 16.12.2024 19:00","65538","69770"
"16.12.2024 19:00 - 16.12.2024 19:15","65122","69396"
"16.12.2024 19:15 - 16.12.2024 19:30","64389","68910"
"16.12.2024 19:30 - 16.12.2024 19:45","63806","68315"
"16.12.2024 19:45 - 16.12.2024 20:00","63574","67516"
"16.12.2024 20:00 - 16.12.2024 20:15","62455","66614"
"16.12.2024 20:15 - 16.12.2024 20:30","61223","65776"
"16.12.2024 20:30 - 16.12.2024 20:45","60186","64646"
"16.12.2024 20:45 - 16.12.2024 21:00","59309","63521"
"16.12.2024 21:00 - 16.12.2024 21:15","58309","62884"
"16.12.2024 21:15 - 16.12.2024 21:30","57663","62119"
"16.12.2024 21:30 - 16.12.2024 21:45","56783","61246"
"16.12.2024 21:45 - 16.12.2024 22:00","55990","59908"
"16.12.2024 22:00 - 16.12.2024 22:15","55160","59243"
"16.12.2024 22:15 - 16.12.2024 22:30","54549","58340"
"16.12.2024 22:30 - 16.12.2024 22:45","53645","57605"
"16.12.2024 22:45 - 16.12.2024 23:00","52755","56934"
"16.12.2024 23:00 - 16.12.2024 23:15","51774","56077"
"16.12.2024 23:15 - 16.12.2024 23:30","51184","55509"
"16.12.2024 23:30 - 16.12.2024 23:45","50403","54384"
"16.12.2024 23:45 - 17.12.2024 00:00","49722","53594"
"17.12.2024 00:00 - 17.12.2024 00:15","47958","51273"
"17.12.2024 00:15 - 17.12.2024 00:30","47420","51046"
"17.12.2024 00:30 - 17.12.2024 00:45","46939","50164"
"17.12.2024 00:45 - 17.12.2024 01:00","46405","49940"
"17.12.2024 01:00 - 17.12.2024 01:15","45825","49047"
"17.12.2024 01:15 - 17.12.2024 01:30","45500","48491"
"17.12.2024 01:30 - 17.12.2024 01:45","45106","48115"
"17.12.2024 01:45 - 17.12.2024 02:00","44837","47482"
"17.12.2024 02:00 - 17.12.2024 02:15","44606","47159"
"17.12.2024 02:15 - 17.12.2024 02:30","44348","47405"
"17.12.2024 02:30 - 17.12.2024 02:45","44460","47472"
"17.12.2024 02:45 - 17.12.2024 03:00","44541","47427"
"17.12.2024 03:00 - 17.12.2024 03:15","44776","47386"
"17.12.2024 03:15 - 17.12.2024 03:30","44937","47162"
"17.12.2024 03:30 - 17.12.2024 03:45","44786","47315"
"17.12.2024 03:45 - 17.12.2024 04:00","45057","47609"
"17.12.2024 04:00 - 17.12.2024 04:15","45884","47979"
"17.12.2024 04:15 - 17.12.2024 04:30","46211","47988"
"17.12.2024 04:30 - 17.12.2024 04:45","46776","48533"
"17.12.2024 04:45 - 17.12.2024 05:00","47676","48950"
"17.12.2024 05:00 - 17.12.2024 05:15","48717","50110"
"17.12.2024 05:15 - 17.12.2024 05:30","49532","50951"
"17.12.2024 05:30 - 17.12.2024 05:45","50367","52258"
"17.12.2024 05:45 - 17.12.2024 06:00","51557","53580"
"17.12.2024 06:00 - 17.12.2024 06:15","54005","56021"
"17.12.2024 06:15 - 17.12.2024 06:30","55634","57930"
"17.12.2024 06:30 - 17.12.2024 06:45","56908","59442"
"17.12.2024 06:45 - 17.12.2024 07:00","58237","60866"
"17.12.2024 07:00 - 17.12.2024 07:15","59689","63188"
"17.12.2024 07:15 - 17.12.2024 07:30","60847","64548"
"17.12.2024 07:30 - 17.12.2024 07:45","61505","65642"
"17.12.2024 07:45 - 17.12.2024 08:00","62403","66077"
"17.12.2024 08:00 - 17.12.2024 08:15","63455","66714"
"17.12.2024 08:15 - 17.12.2024 08:30","64129","67474"
"17.12.2024 08:30 - 17.12.2024 08:45","64535","67843"
"17.12.2024 08:45 - 17.12.2024 09:00","64910","68034"
"17.12.2024 09:00 - 17.12.2024 09:15","65158","67982"
"17.12.2024 09:15 - 17.12.2024 09:30","65589","68523"
"17.12.2024 09:30 - 17.12.2024 09:45","65790","68358"
"17.12.2024 09:45 - 17.12.2024 10:00","66019","68602"
"17.12.2024 10:00 - 17.12.2024 10:15","65843","69564"
"17.12.2024 10:15 - 17.12.2024 10:30","65996","69976"
"17.12.2024 10:30 - 17.12.2024 10:45","66140","70012"
"17.12.2024 10:45 - 17.12.2024 11:00","66265","70083"
"17.12.2024 11:00 - 17.12.2024 11:15","66333","70149"
"17.12.2024 11:15 - 17.12.2024 11:30","66624","70147"
"17.12.2024 11:30 - 17.12.2024 11:45","66867","69790"
"17.12.2024 11:45 - 17.12.2024 12:00","66716","69605"
"17.12.2024 12:00 - 17.12.2024 12:15","66553","69125"
"17.12.2024 12:15 - 17.12.2024 12:30","66543","68842"
"17.12.2024 12:30 - 17.12.2024 12:45","66567","68385"
"17.12.2024 12:45 - 17.12.2024 13:00","66346","68732"
"17.12.2024 13:00 - 17.12.2024 13:15","66378","68099"
"17.12.2024 13:15 - 17.12.2024 13:30","66070","67445"
"17.12.2024 13:30 - 17.12.2024 13:45","65750","67293"
"17.12.2024 13:45 - 17.12.2024 14:00","65184","66934"
"17.12.2024 14:00 - 17.12.2024 14:15","65098","66716"
"17.12.2024 14:15 - 17.12.2024 14:30","65056","65968"
"17.12.2024 14:30 - 17.12.2024 14:45","64848","65887"
"17.12.2024 14:45 - 17.12.2024 15:00","64652","65020"
"17.12.2024 15:00 - 17.12.2024 15:15","64603","65106"
"17.12.2024 15:15 - 17.12.2024 15:30","64425","64584"
"17.12.2024 15:30 - 17.12.2024 15:45","64152","64497"
"17.12.2024 15:45 - 17.12.2024 16:00","64115","64246"
"17.12.2024 16:00 - 17.12.2024 16:15","64036","64034"
"17.12.2024 16:15 - 17.12.2024 16:30","64204","64421"
"17.12.2024 16:30 - 17.12.2024 16:45","64451","65323"
"17.12.2024 16:45 - 17.12.2024 17:00","64759","65758"
"17.12.2024 17:00 - 17.12.2024 17:15","65237","66603"
"17.12.2024 17:15 - 17.12.2024 17:30","65162","66727"
"17.12.2024 17:30 - 17.12.2024 17:45","65322","66747"
"17.12.2024 17:45 - 17.12.2024 18:00","65485","66808"
"17.12.2024 18:00 - 17.12.2024 18:15","65450","66629"
"17.12.2024 18:15 - 17.12.2024 18:30","65221","66423"
"17.12.2024 18:30 - 17.12.2024 18:45","64656","65873"
"17.12.2024 18:45 - 17.12.2024 19:00","64488","65351"
"17.12.2024 19:00 - 17.12.2024 19:15","64200","64494"
"17.12.2024 19:15 - 17.12.2024 19:30","63165","63721"
"17.12.2024 19:30 - 17.12.2024 19:45","62680","63057"
"17.12.2024 19:45 - 17.12.2024 20:00","62079","62368"
"17.12.2024 20:00 - 17.12.2024 20:15","61245","61267"
"17.12.2024 20:15 - 17.12.2024 20:30","60491","60383"
"17.12.2024 20:30 - 17.12.2024 20:45","59827","59510"
"17.12.2024 20:45 - 17.12.2024 21:00","59094","58492"
"17.12.2024 21:00 - 17.12.2024 21:15","58080","57716"
"17.12.2024 21:15 - 17.12.2024 21:30","57359","56900"
"17.12.2024 21:30 - 17.12.2024 21:45","56509","55998"
"17.12.2024 21:45 - 17.12.2024 22:00","55732","55090"
"17.12.2024 22:00 - 17.12.2024 22:15","55069","54623"
"17.12.2024 22:15 - 17.12.2024 22:30","54306","54313"
"17.12.2024 22:30 - 17.12.2024 22:45","53509","52957"
"17.12.2024 22:45 - 17.12.2024 23:00","52743","51742"
"17.12.2024 23:00 - 17.12.2024 23:15","51571","50567"
"17.12.2024 23:15 - 17.12.2024 23:30","50946","49487"
"17.12.2024 23:30 - 17.12.2024 23:45","50077","48983"
"17.12.2024 23:45 - 18.12.2024 00:00","49427","48235"
"18.12.2024 00:00 - 18.12.2024 00:15","49177","47212"
"18.12.2024 00:15 - 18.12.2024 00:30","48361","46721"
"18.12.2024 00:30 - 18.12.2024 00:45","47931","46568"
"18.12.2024 00:45 - 18.12.2024 01:00","47534","46284"
"18.12.2024 01:00 - 18.12.2024 01:15","46800","45764"
"18.12.2024 01:15 - 18.12.2024 01:30","46567","45043"
"18.12.2024 01:30 - 18.12.2024 01:45","46200","45130"
"18.12.2024 01:45 - 18.12.2024 02:00","45913","45147"
"18.12.2024 02:00 - 18.12.2024 02:15","45900","45018"
"18.12.2024 02:15 - 18.12.2024 02:30","45782","44786"
"18.12.2024 02:30 - 18.12.2024 02:45","45563","45068"
"18.12.2024 02:45 - 18.12.2024 03:00","45566","45271"
"18.12.2024 03:00 - 18.12.2024 03:15","45780","45015"
"18.12.2024 03:15 - 18.12.2024 03:30","45935","45464"
"18.12.2024 03:30 - 18.12.2024 03:45","45854","45603"
"18.12.2024 03:45 - 18.12.2024 04:00","46283","45992"
"18.12.2024 04:00 - 18.12.2024 04:15","47075","46680"
"18.12.2024 04:15 - 18.12.2024 04:30","47389","47252"
"18.12.2024 04:30 - 18.12.2024 04:45","48116","47790"
"18.12.2024 04:45 - 18.12.2024 05:00","48396","48485"
"18.12.2024 05:00 - 18.12.2024 05:15","49597","49338"
"18.12.2024 05:15 - 18.12.2024 05:30","50021","49965"
"18.12.2024 05:30 - 18.12.2024 05:45","50921","51256"
"18.12.2024 05:45 - 18.12.2024 06:00","52216","52667"
"18.12.2024 06:00 - 18.12.2024 06:15","54556","54534"
"18.12.2024 06:15 - 18.12.2024 06:30","56103","56592"
