"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"08.08.2023 22:00 - 08.08.2023 22:15","47307","50159"
"08.08.2023 22:15 - 08.08.2023 22:30","46396","49046"
"08.08.2023 22:30 - 08.08.2023 22:45","45438","48136"
"08.08.2023 22:45 - 08.08.2023 23:00","44418","47243"
"08.08.2023 23:00 - 08.08.2023 23:15","43732","46200"
"08.08.2023 23:15 - 08.08.2023 23:30","42956","45502"
"08.08.2023 23:30 - 08.08.2023 23:45","42256","44929"
"08.08.2023 23:45 - 09.08.2023 00:00","41772","44405"
"09.08.2023 00:00 - 09.08.2023 00:15","40635","42843"
"09.08.2023 00:15 - 09.08.2023 00:30","40142","42422"
"09.08.2023 00:30 - 09.08.2023 00:45","39604","41699"
"09.08.2023 00:45 - 09.08.2023 01:00","39158","41258"
"09.08.2023 01:00 - 09.08.2023 01:15","38615","41246"
"09.08.2023 01:15 - 09.08.2023 01:30","38445","41112"
"09.08.2023 01:30 - 09.08.2023 01:45","38076","40765"
"09.08.2023 01:45 - 09.08.2023 02:00","37761","40352"
"09.08.2023 02:00 - 09.08.2023 02:15","37751","40221"
"09.08.2023 02:15 - 09.08.2023 02:30","37593","39517"
"09.08.2023 02:30 - 09.08.2023 02:45","37485","39761"
"09.08.2023 02:45 - 09.08.2023 03:00","37587","39648"
"09.08.2023 03:00 - 09.08.2023 03:15","37843","39604"
"09.08.2023 03:15 - 09.08.2023 03:30","37960","39679"
"09.08.2023 03:30 - 09.08.2023 03:45","38061","39825"
"09.08.2023 03:45 - 09.08.2023 04:00","38188","40000"
"09.08.2023 04:00 - 09.08.2023 04:15","38801","40316"
"09.08.2023 04:15 - 09.08.2023 04:30","39215","40688"
"09.08.2023 04:30 - 09.08.2023 04:45","39613","41255"
"09.08.2023 04:45 - 09.08.2023 05:00","40290","41877"
"09.08.2023 05:00 - 09.08.2023 05:15","41333","42715"
"09.08.2023 05:15 - 09.08.2023 05:30","41938","43249"
"09.08.2023 05:30 - 09.08.2023 05:45","42923","44066"
"09.08.2023 05:45 - 09.08.2023 06:00","43759","45444"
"09.08.2023 06:00 - 09.08.2023 06:15","45351","47709"
"09.08.2023 06:15 - 09.08.2023 06:30","46846","49384"
"09.08.2023 06:30 - 09.08.2023 06:45","47866","50795"
"09.08.2023 06:45 - 09.08.2023 07:00","49087","51587"
"09.08.2023 07:00 - 09.08.2023 07:15","50203","53079"
"09.08.2023 07:15 - 09.08.2023 07:30","50859","54008"
"09.08.2023 07:30 - 09.08.2023 07:45","51616","54924"
"09.08.2023 07:45 - 09.08.2023 08:00","52417","55526"
"09.08.2023 08:00 - 09.08.2023 08:15","53360","56337"
"09.08.2023 08:15 - 09.08.2023 08:30","53697","57440"
"09.08.2023 08:30 - 09.08.2023 08:45","53990","57963"
"09.08.2023 08:45 - 09.08.2023 09:00","54345","58224"
"09.08.2023 09:00 - 09.08.2023 09:15","54421","58010"
"09.08.2023 09:15 - 09.08.2023 09:30","54949","58243"
"09.08.2023 09:30 - 09.08.2023 09:45","55607","58607"
"09.08.2023 09:45 - 09.08.2023 10:00","55993","58904"
"09.08.2023 10:00 - 09.08.2023 10:15","56608","58579"
"09.08.2023 10:15 - 09.08.2023 10:30","57189","58730"
"09.08.2023 10:30 - 09.08.2023 10:45","57734","59037"
"09.08.2023 10:45 - 09.08.2023 11:00","58238","59066"
"09.08.2023 11:00 - 09.08.2023 11:15","58883","59095"
"09.08.2023 11:15 - 09.08.2023 11:30","59370","59121"
"09.08.2023 11:30 - 09.08.2023 11:45","59615","59262"
"09.08.2023 11:45 - 09.08.2023 12:00","59696","59048"
"09.08.2023 12:00 - 09.08.2023 12:15","60222","58711"
"09.08.2023 12:15 - 09.08.2023 12:30","60291","59175"
"09.08.2023 12:30 - 09.08.2023 12:45","60017","59360"
"09.08.2023 12:45 - 09.08.2023 13:00","59942","59487"
"09.08.2023 13:00 - 09.08.2023 13:15","60099","59432"
"09.08.2023 13:15 - 09.08.2023 13:30","60090","58912"
"09.08.2023 13:30 - 09.08.2023 13:45","59837","57921"
"09.08.2023 13:45 - 09.08.2023 14:00","59322","57340"
"09.08.2023 14:00 - 09.08.2023 14:15","59186","56836"
"09.08.2023 14:15 - 09.08.2023 14:30","59021","56355"
"09.08.2023 14:30 - 09.08.2023 14:45","58879","56571"
"09.08.2023 14:45 - 09.08.2023 15:00","58803","56219"
"09.08.2023 15:00 - 09.08.2023 15:15","58957","56297"
"09.08.2023 15:15 - 09.08.2023 15:30","58226","55914"
"09.08.2023 15:30 - 09.08.2023 15:45","58058","55274"
"09.08.2023 15:45 - 09.08.2023 16:00","57709","55161"
"09.08.2023 16:00 - 09.08.2023 16:15","57360","55360"
"09.08.2023 16:15 - 09.08.2023 16:30","56822","54837"
"09.08.2023 16:30 - 09.08.2023 16:45","56049","54834"
"09.08.2023 16:45 - 09.08.2023 17:00","55716","55214"
"09.08.2023 17:00 - 09.08.2023 17:15","55371","55713"
"09.08.2023 17:15 - 09.08.2023 17:30","54765","55555"
"09.08.2023 17:30 - 09.08.2023 17:45","54946","55711"
"09.08.2023 17:45 - 09.08.2023 18:00","54980","55748"
"09.08.2023 18:00 - 09.08.2023 18:15","54105","56329"
"09.08.2023 18:15 - 09.08.2023 18:30","53331","55864"
"09.08.2023 18:30 - 09.08.2023 18:45","53361","55642"
"09.08.2023 18:45 - 09.08.2023 19:00","53340","55648"
"09.08.2023 19:00 - 09.08.2023 19:15","52610","55368"
"09.08.2023 19:15 - 09.08.2023 19:30","51990","55069"
"09.08.2023 19:30 - 09.08.2023 19:45","51782","54725"
"09.08.2023 19:45 - 09.08.2023 20:00","51526","54364"
"09.08.2023 20:00 - 09.08.2023 20:15","50895","53570"
"09.08.2023 20:15 - 09.08.2023 20:30","50025","53029"
"09.08.2023 20:30 - 09.08.2023 20:45","49452","52483"
"09.08.2023 20:45 - 09.08.2023 21:00","48925","51984"
"09.08.2023 21:00 - 09.08.2023 21:15","48613","52590"
"09.08.2023 21:15 - 09.08.2023 21:30","48178","52613"
"09.08.2023 21:30 - 09.08.2023 21:45","47683","51880"
"09.08.2023 21:45 - 09.08.2023 22:00","46669","50794"
"09.08.2023 22:00 - 09.08.2023 22:15","46171","49941"
"09.08.2023 22:15 - 09.08.2023 22:30","45436","49146"
"09.08.2023 22:30 - 09.08.2023 22:45","44458","48015"
"09.08.2023 22:45 - 09.08.2023 23:00","43555","47407"
"09.08.2023 23:00 - 09.08.2023 23:15","42965","46707"
"09.08.2023 23:15 - 09.08.2023 23:30","42262","45648"
"09.08.2023 23:30 - 09.08.2023 23:45","41558","44952"
"09.08.2023 23:45 - 10.08.2023 00:00","40809","44458"
"10.08.2023 00:00 - 10.08.2023 00:15","39354","43640"
"10.08.2023 00:15 - 10.08.2023 00:30","38941","43169"
"10.08.2023 00:30 - 10.08.2023 00:45","38429","42459"
"10.08.2023 00:45 - 10.08.2023 01:00","38158","42244"
"10.08.2023 01:00 - 10.08.2023 01:15","37728","41728"
"10.08.2023 01:15 - 10.08.2023 01:30","37413","41188"
"10.08.2023 01:30 - 10.08.2023 01:45","37097","40596"
"10.08.2023 01:45 - 10.08.2023 02:00","36886","40404"
"10.08.2023 02:00 - 10.08.2023 02:15","36764","40292"
"10.08.2023 02:15 - 10.08.2023 02:30","36627","39816"
"10.08.2023 02:30 - 10.08.2023 02:45","36598","39846"
"10.08.2023 02:45 - 10.08.2023 03:00","36671","39715"
"10.08.2023 03:00 - 10.08.2023 03:15","36986","39606"
"10.08.2023 03:15 - 10.08.2023 03:30","37147","39647"
"10.08.2023 03:30 - 10.08.2023 03:45","37258","39762"
"10.08.2023 03:45 - 10.08.2023 04:00","37403","40003"
"10.08.2023 04:00 - 10.08.2023 04:15","37905","40110"
"10.08.2023 04:15 - 10.08.2023 04:30","38368","40323"
"10.08.2023 04:30 - 10.08.2023 04:45","38919","40814"
"10.08.2023 04:45 - 10.08.2023 05:00","39479","41485"
"10.08.2023 05:00 - 10.08.2023 05:15","40631","42597"
"10.08.2023 05:15 - 10.08.2023 05:30","41353","42969"
"10.08.2023 05:30 - 10.08.2023 05:45","42206","43854"
"10.08.2023 05:45 - 10.08.2023 06:00","43200","44933"
"10.08.2023 06:00 - 10.08.2023 06:15","44732","47389"
"10.08.2023 06:15 - 10.08.2023 06:30","46257","48987"
"10.08.2023 06:30 - 10.08.2023 06:45","47353","50332"
"10.08.2023 06:45 - 10.08.2023 07:00","48636","51399"
"10.08.2023 07:00 - 10.08.2023 07:15","49748","53037"
"10.08.2023 07:15 - 10.08.2023 07:30","50781","53938"
"10.08.2023 07:30 - 10.08.2023 07:45","51764","54943"
"10.08.2023 07:45 - 10.08.2023 08:00","52434","55676"
"10.08.2023 08:00 - 10.08.2023 08:15","53348","56816"
"10.08.2023 08:15 - 10.08.2023 08:30","54059","57226"
"10.08.2023 08:30 - 10.08.2023 08:45","54662","57485"
"10.08.2023 08:45 - 10.08.2023 09:00","54683","57662"
"10.08.2023 09:00 - 10.08.2023 09:15","55144","57485"
"10.08.2023 09:15 - 10.08.2023 09:30","55416","57426"
"10.08.2023 09:30 - 10.08.2023 09:45","56166","57774"
"10.08.2023 09:45 - 10.08.2023 10:00","56288","58006"
"10.08.2023 10:00 - 10.08.2023 10:15","57005","58131"
"10.08.2023 10:15 - 10.08.2023 10:30","57443","58029"
"10.08.2023 10:30 - 10.08.2023 10:45","57668","58193"
"10.08.2023 10:45 - 10.08.2023 11:00","58257","58339"
"10.08.2023 11:00 - 10.08.2023 11:15","58920","58864"
"10.08.2023 11:15 - 10.08.2023 11:30","59063","59001"
"10.08.2023 11:30 - 10.08.2023 11:45","59172","58985"
"10.08.2023 11:45 - 10.08.2023 12:00","58942","58831"
"10.08.2023 12:00 - 10.08.2023 12:15","59173","58569"
"10.08.2023 12:15 - 10.08.2023 12:30","59265","58064"
"10.08.2023 12:30 - 10.08.2023 12:45","59024","57928"
"10.08.2023 12:45 - 10.08.2023 13:00","58604","57813"
"10.08.2023 13:00 - 10.08.2023 13:15","58696","57130"
"10.08.2023 13:15 - 10.08.2023 13:30","58591","56937"
"10.08.2023 13:30 - 10.08.2023 13:45","58095","56848"
"10.08.2023 13:45 - 10.08.2023 14:00","57569","56204"
"10.08.2023 14:00 - 10.08.2023 14:15","57376","55940"
"10.08.2023 14:15 - 10.08.2023 14:30","57023","55794"
"10.08.2023 14:30 - 10.08.2023 14:45","56773","55658"
"10.08.2023 14:45 - 10.08.2023 15:00","56243","55409"
"10.08.2023 15:00 - 10.08.2023 15:15","55634","55389"
"10.08.2023 15:15 - 10.08.2023 15:30","55464","54945"
"10.08.2023 15:30 - 10.08.2023 15:45","55159","54832"
"10.08.2023 15:45 - 10.08.2023 16:00","54695","54588"
"10.08.2023 16:00 - 10.08.2023 16:15","54360","54252"
"10.08.2023 16:15 - 10.08.2023 16:30","53821","54116"
"10.08.2023 16:30 - 10.08.2023 16:45","53586","53968"
"10.08.2023 16:45 - 10.08.2023 17:00","53174","53979"
"10.08.2023 17:00 - 10.08.2023 17:15","52828","54000"
"10.08.2023 17:15 - 10.08.2023 17:30","52687","53891"
"10.08.2023 17:30 - 10.08.2023 17:45","52835","54144"
"10.08.2023 17:45 - 10.08.2023 18:00","53102","54530"
"10.08.2023 18:00 - 10.08.2023 18:15","52848","54754"
"10.08.2023 18:15 - 10.08.2023 18:30","52297","54618"
"10.08.2023 18:30 - 10.08.2023 18:45","52274","54724"
"10.08.2023 18:45 - 10.08.2023 19:00","52330","54854"
"10.08.2023 19:00 - 10.08.2023 19:15","52516","54605"
"10.08.2023 19:15 - 10.08.2023 19:30","52153","54208"
"10.08.2023 19:30 - 10.08.2023 19:45","51777","54012"
"10.08.2023 19:45 - 10.08.2023 20:00","51450","53778"
"10.08.2023 20:00 - 10.08.2023 20:15","50512","53118"
"10.08.2023 20:15 - 10.08.2023 20:30","49610","52532"
"10.08.2023 20:30 - 10.08.2023 20:45","49215","51909"
"10.08.2023 20:45 - 10.08.2023 21:00","48736","51736"
"10.08.2023 21:00 - 10.08.2023 21:15","48287","51720"
"10.08.2023 21:15 - 10.08.2023 21:30","47890","51435"
"10.08.2023 21:30 - 10.08.2023 21:45","47107","50914"
"10.08.2023 21:45 - 10.08.2023 22:00","46259","49926"
"10.08.2023 22:00 - 10.08.2023 22:15","45666","49113"
"10.08.2023 22:15 - 10.08.2023 22:30","44706","48090"
"10.08.2023 22:30 - 10.08.2023 22:45","43855","47168"
"10.08.2023 22:45 - 10.08.2023 23:00","43031","46233"
"10.08.2023 23:00 - 10.08.2023 23:15","42043","44807"
"10.08.2023 23:15 - 10.08.2023 23:30","41345","44230"
"10.08.2023 23:30 - 10.08.2023 23:45","40844","43690"
"10.08.2023 23:45 - 11.08.2023 00:00","40147","43199"
"11.08.2023 00:00 - 11.08.2023 00:15","39907","42749"
"11.08.2023 00:15 - 11.08.2023 00:30","39477","42009"
"11.08.2023 00:30 - 11.08.2023 00:45","39186","41610"
"11.08.2023 00:45 - 11.08.2023 01:00","38910","41291"
"11.08.2023 01:00 - 11.08.2023 01:15","38481","41147"
"11.08.2023 01:15 - 11.08.2023 01:30","38238","40668"
"11.08.2023 01:30 - 11.08.2023 01:45","37833","39836"
"11.08.2023 01:45 - 11.08.2023 02:00","37518","39480"
"11.08.2023 02:00 - 11.08.2023 02:15","37296","39239"
"11.08.2023 02:15 - 11.08.2023 02:30","37081","39091"
"11.08.2023 02:30 - 11.08.2023 02:45","37210","38835"
"11.08.2023 02:45 - 11.08.2023 03:00","37265","38813"
"11.08.2023 03:00 - 11.08.2023 03:15","37272","38882"
"11.08.2023 03:15 - 11.08.2023 03:30","37334","38887"
"11.08.2023 03:30 - 11.08.2023 03:45","37527","39000"
"11.08.2023 03:45 - 11.08.2023 04:00","37891","39023"
"11.08.2023 04:00 - 11.08.2023 04:15","38380","38902"
"11.08.2023 04:15 - 11.08.2023 04:30","38870","39319"
"11.08.2023 04:30 - 11.08.2023 04:45","39249","39800"
"11.08.2023 04:45 - 11.08.2023 05:00","39659","40276"
"11.08.2023 05:00 - 11.08.2023 05:15","40790","41335"
"11.08.2023 05:15 - 11.08.2023 05:30","41416","41835"
"11.08.2023 05:30 - 11.08.2023 05:45","42379","42656"
"11.08.2023 05:45 - 11.08.2023 06:00","43163","43773"
"11.08.2023 06:00 - 11.08.2023 06:15","44844","45922"
"11.08.2023 06:15 - 11.08.2023 06:30","46057","47415"
"11.08.2023 06:30 - 11.08.2023 06:45","46962","48464"
"11.08.2023 06:45 - 11.08.2023 07:00","48071","49495"
"11.08.2023 07:00 - 11.08.2023 07:15","49058","50931"
"11.08.2023 07:15 - 11.08.2023 07:30","50508","52010"
"11.08.2023 07:30 - 11.08.2023 07:45","51450","53067"
"11.08.2023 07:45 - 11.08.2023 08:00","52022","53891"
"11.08.2023 08:00 - 11.08.2023 08:15","52385","55006"
"11.08.2023 08:15 - 11.08.2023 08:30","52766","56007"
"11.08.2023 08:30 - 11.08.2023 08:45","53254","56662"
"11.08.2023 08:45 - 11.08.2023 09:00","53367","57060"
"11.08.2023 09:00 - 11.08.2023 09:15","53513","56939"
"11.08.2023 09:15 - 11.08.2023 09:30","53754","56896"
"11.08.2023 09:30 - 11.08.2023 09:45","54186","57440"
"11.08.2023 09:45 - 11.08.2023 10:00","54184","57639"
"11.08.2023 10:00 - 11.08.2023 10:15","54142","57710"
"11.08.2023 10:15 - 11.08.2023 10:30","54449","57919"
"11.08.2023 10:30 - 11.08.2023 10:45","54950","58220"
"11.08.2023 10:45 - 11.08.2023 11:00","55185","58411"
"11.08.2023 11:00 - 11.08.2023 11:15","55416","58276"
"11.08.2023 11:15 - 11.08.2023 11:30","55941","58437"
"11.08.2023 11:30 - 11.08.2023 11:45","56084","58558"
"11.08.2023 11:45 - 11.08.2023 12:00","55796","58534"
"11.08.2023 12:00 - 11.08.2023 12:15","56084","57944"
"11.08.2023 12:15 - 11.08.2023 12:30","55941","57732"
"11.08.2023 12:30 - 11.08.2023 12:45","55637","57423"
"11.08.2023 12:45 - 11.08.2023 13:00","55291","57005"
"11.08.2023 13:00 - 11.08.2023 13:15","55299","56878"
"11.08.2023 13:15 - 11.08.2023 13:30","54883","56021"
"11.08.2023 13:30 - 11.08.2023 13:45","54423","55650"
"11.08.2023 13:45 - 11.08.2023 14:00","53811","54957"
"11.08.2023 14:00 - 11.08.2023 14:15","53609","54786"
"11.08.2023 14:15 - 11.08.2023 14:30","53362","54470"
"11.08.2023 14:30 - 11.08.2023 14:45","53132","54232"
"11.08.2023 14:45 - 11.08.2023 15:00","53123","53995"
"11.08.2023 15:00 - 11.08.2023 15:15","53241","53814"
"11.08.2023 15:15 - 11.08.2023 15:30","53091","53771"
"11.08.2023 15:30 - 11.08.2023 15:45","52638","53578"
"11.08.2023 15:45 - 11.08.2023 16:00","52503","53472"
"11.08.2023 16:00 - 11.08.2023 16:15","52168","53804"
"11.08.2023 16:15 - 11.08.2023 16:30","51688","53697"
"11.08.2023 16:30 - 11.08.2023 16:45","51735","53551"
"11.08.2023 16:45 - 11.08.2023 17:00","51236","53199"
"11.08.2023 17:00 - 11.08.2023 17:15","51436","53710"
"11.08.2023 17:15 - 11.08.2023 17:30","51129","53463"
"11.08.2023 17:30 - 11.08.2023 17:45","51322","53053"
"11.08.2023 17:45 - 11.08.2023 18:00","51032","53170"
"11.08.2023 18:00 - 11.08.2023 18:15","51029","53437"
"11.08.2023 18:15 - 11.08.2023 18:30","50868","53245"
"11.08.2023 18:30 - 11.08.2023 18:45","50660","53331"
"11.08.2023 18:45 - 11.08.2023 19:00","50509","53323"
"11.08.2023 19:00 - 11.08.2023 19:15","50034","53349"
"11.08.2023 19:15 - 11.08.2023 19:30","49674","52865"
"11.08.2023 19:30 - 11.08.2023 19:45","49314","52620"
"11.08.2023 19:45 - 11.08.2023 20:00","49011","52383"
"11.08.2023 20:00 - 11.08.2023 20:15","48642","51688"
"11.08.2023 20:15 - 11.08.2023 20:30","47915","50870"
"11.08.2023 20:30 - 11.08.2023 20:45","47405","50581"
"11.08.2023 20:45 - 11.08.2023 21:00","47065","50150"
"11.08.2023 21:00 - 11.08.2023 21:15","46579","50191"
"11.08.2023 21:15 - 11.08.2023 21:30","46411","49753"
"11.08.2023 21:30 - 11.08.2023 21:45","45786","49228"
"11.08.2023 21:45 - 11.08.2023 22:00","44870","47924"
"11.08.2023 22:00 - 11.08.2023 22:15","44225","47046"
"11.08.2023 22:15 - 11.08.2023 22:30","43392","46148"
"11.08.2023 22:30 - 11.08.2023 22:45","42563","45489"
"11.08.2023 22:45 - 11.08.2023 23:00","41930","44623"
"11.08.2023 23:00 - 11.08.2023 23:15","40974","43775"
"11.08.2023 23:15 - 11.08.2023 23:30","40366","43369"
"11.08.2023 23:30 - 11.08.2023 23:45","39791","42424"
"11.08.2023 23:45 - 12.08.2023 00:00","39373","41945"
"12.08.2023 00:00 - 12.08.2023 00:15","39357","41247"
"12.08.2023 00:15 - 12.08.2023 00:30","39119","40678"
"12.08.2023 00:30 - 12.08.2023 00:45","38679","40120"
"12.08.2023 00:45 - 12.08.2023 01:00","38172","39670"
"12.08.2023 01:00 - 12.08.2023 01:15","37357","39311"
"12.08.2023 01:15 - 12.08.2023 01:30","36962","38936"
"12.08.2023 01:30 - 12.08.2023 01:45","36644","38472"
"12.08.2023 01:45 - 12.08.2023 02:00","36329","38086"
"12.08.2023 02:00 - 12.08.2023 02:15","36111","38085"
"12.08.2023 02:15 - 12.08.2023 02:30","36008","37801"
"12.08.2023 02:30 - 12.08.2023 02:45","35775","37717"
"12.08.2023 02:45 - 12.08.2023 03:00","35780","37394"
"12.08.2023 03:00 - 12.08.2023 03:15","35754","37462"
"12.08.2023 03:15 - 12.08.2023 03:30","35587","37333"
"12.08.2023 03:30 - 12.08.2023 03:45","35586","37459"
"12.08.2023 03:45 - 12.08.2023 04:00","35560","37511"
"12.08.2023 04:00 - 12.08.2023 04:15","35675","37787"
"12.08.2023 04:15 - 12.08.2023 04:30","35713","37529"
"12.08.2023 04:30 - 12.08.2023 04:45","35820","37607"
"12.08.2023 04:45 - 12.08.2023 05:00","35871","37679"
"12.08.2023 05:00 - 12.08.2023 05:15","36200","37963"
"12.08.2023 05:15 - 12.08.2023 05:30","36271","38069"
"12.08.2023 05:30 - 12.08.2023 05:45","36406","38444"
"12.08.2023 05:45 - 12.08.2023 06:00","36596","38551"
"12.08.2023 06:00 - 12.08.2023 06:15","37231","39087"
"12.08.2023 06:15 - 12.08.2023 06:30","37368","39358"
"12.08.2023 06:30 - 12.08.2023 06:45","37656","39702"
"12.08.2023 06:45 - 12.08.2023 07:00","37887","40168"
"12.08.2023 07:00 - 12.08.2023 07:15","38613","40799"
"12.08.2023 07:15 - 12.08.2023 07:30","39560","41637"
"12.08.2023 07:30 - 12.08.2023 07:45","40344","42553"
"12.08.2023 07:45 - 12.08.2023 08:00","40994","43317"
"12.08.2023 08:00 - 12.08.2023 08:15","41848","44132"
"12.08.2023 08:15 - 12.08.2023 08:30","42720","44780"
"12.08.2023 08:30 - 12.08.2023 08:45","43554","45600"
"12.08.2023 08:45 - 12.08.2023 09:00","44133","46339"
"12.08.2023 09:00 - 12.08.2023 09:15","44825","46930"
"12.08.2023 09:15 - 12.08.2023 09:30","45655","47790"
"12.08.2023 09:30 - 12.08.2023 09:45","46205","48401"
"12.08.2023 09:45 - 12.08.2023 10:00","46483","48843"
"12.08.2023 10:00 - 12.08.2023 10:15","47066","49302"
"12.08.2023 10:15 - 12.08.2023 10:30","47349","49553"
"12.08.2023 10:30 - 12.08.2023 10:45","47507","49610"
"12.08.2023 10:45 - 12.08.2023 11:00","47590","49999"
"12.08.2023 11:00 - 12.08.2023 11:15","47548","50215"
"12.08.2023 11:15 - 12.08.2023 11:30","47779","50086"
"12.08.2023 11:30 - 12.08.2023 11:45","48262","50637"
"12.08.2023 11:45 - 12.08.2023 12:00","48392","50842"
"12.08.2023 12:00 - 12.08.2023 12:15","48425","50733"
"12.08.2023 12:15 - 12.08.2023 12:30","48174","50440"
"12.08.2023 12:30 - 12.08.2023 12:45","48065","50499"
"12.08.2023 12:45 - 12.08.2023 13:00","47815","50270"
"12.08.2023 13:00 - 12.08.2023 13:15","47664","49755"
"12.08.2023 13:15 - 12.08.2023 13:30","47323","49535"
"12.08.2023 13:30 - 12.08.2023 13:45","46948","49360"
"12.08.2023 13:45 - 12.08.2023 14:00","46636","49286"
"12.08.2023 14:00 - 12.08.2023 14:15","46224","49405"
"12.08.2023 14:15 - 12.08.2023 14:30","45943","48995"
"12.08.2023 14:30 - 12.08.2023 14:45","45755","48550"
"12.08.2023 14:45 - 12.08.2023 15:00","45695","48286"
"12.08.2023 15:00 - 12.08.2023 15:15","45530","48506"
"12.08.2023 15:15 - 12.08.2023 15:30","45381","48268"
"12.08.2023 15:30 - 12.08.2023 15:45","45447","47876"
"12.08.2023 15:45 - 12.08.2023 16:00","45376","47713"
"12.08.2023 16:00 - 12.08.2023 16:15","44930","47322"
"12.08.2023 16:15 - 12.08.2023 16:30","44587","47004"
"12.08.2023 16:30 - 12.08.2023 16:45","44302","46960"
"12.08.2023 16:45 - 12.08.2023 17:00","44253","46643"
"12.08.2023 17:00 - 12.08.2023 17:15","44674","46732"
"12.08.2023 17:15 - 12.08.2023 17:30","44534","46543"
"12.08.2023 17:30 - 12.08.2023 17:45","44670","46540"
"12.08.2023 17:45 - 12.08.2023 18:00","44912","47284"
"12.08.2023 18:00 - 12.08.2023 18:15","45162","47907"
"12.08.2023 18:15 - 12.08.2023 18:30","45258","48275"
"12.08.2023 18:30 - 12.08.2023 18:45","45213","47932"
"12.08.2023 18:45 - 12.08.2023 19:00","45065","47821"
"12.08.2023 19:00 - 12.08.2023 19:15","44881","47913"
"12.08.2023 19:15 - 12.08.2023 19:30","44436","47400"
"12.08.2023 19:30 - 12.08.2023 19:45","44248","46650"
"12.08.2023 19:45 - 12.08.2023 20:00","43911","46579"
"12.08.2023 20:00 - 12.08.2023 20:15","43589","46303"
"12.08.2023 20:15 - 12.08.2023 20:30","42821","45844"
"12.08.2023 20:30 - 12.08.2023 20:45","42482","45599"
"12.08.2023 20:45 - 12.08.2023 21:00","41894","45456"
"12.08.2023 21:00 - 12.08.2023 21:15","41460","45607"
"12.08.2023 21:15 - 12.08.2023 21:30","41097","45455"
"12.08.2023 21:30 - 12.08.2023 21:45","40705","44897"
"12.08.2023 21:45 - 12.08.2023 22:00","40025","44539"
"12.08.2023 22:00 - 12.08.2023 22:15","39699","44035"
"12.08.2023 22:15 - 12.08.2023 22:30","39199","43622"
"12.08.2023 22:30 - 12.08.2023 22:45","38544","42769"
"12.08.2023 22:45 - 12.08.2023 23:00","38100","42097"
"12.08.2023 23:00 - 12.08.2023 23:15","37194","41505"
"12.08.2023 23:15 - 12.08.2023 23:30","36781","40808"
"12.08.2023 23:30 - 12.08.2023 23:45","36262","40203"
"12.08.2023 23:45 - 13.08.2023 00:00","35938","39596"
"13.08.2023 00:00 - 13.08.2023 00:15","35174","38742"
"13.08.2023 00:15 - 13.08.2023 00:30","34812","38353"
"13.08.2023 00:30 - 13.08.2023 00:45","34621","37692"
"13.08.2023 00:45 - 13.08.2023 01:00","34514","37015"
"13.08.2023 01:00 - 13.08.2023 01:15","34411","36993"
"13.08.2023 01:15 - 13.08.2023 01:30","34332","36521"
"13.08.2023 01:30 - 13.08.2023 01:45","34149","36175"
